row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
288,2302,C3,gpt,gpt-4.1-mini,9107172,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1528,300,no_numeric_mapping_exact_control,569,20,589,1,,[],chatcmpl-EOZKuhttExMuelaTZVr7JbVwGi4Lu,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:06:51.499217+00:00,2026-09-16T02:06:52.212467+00:00,0.713,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
289,2309,C3,gpt,gpt-4.1-mini,17051586,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1455,300,no_numeric_mapping_exact_control,607,21,628,1,,[],chatcmpl-EOZL2LCNjh0OGD0QJc6HGLowbs9bA,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T02:06:59.828043+00:00,2026-09-16T02:07:00.402111+00:00,0.574,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
290,2314,C3,gpt,gpt-4.1-mini,27928673,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1507,300,no_numeric_mapping_exact_control,602,20,622,1,,[],chatcmpl-EOZL9gCamqIocq0AjMAbalmHxzLJx,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:07:06.653565+00:00,2026-09-16T02:07:07.179498+00:00,0.526,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
291,2321,C3,gpt,gpt-4.1-mini,28011794,INCONCLUSIVE,INCONCLUSIVE,0.3,SEEK_EVIDENCE,full,clean,1,full,1312,300,no_numeric_mapping_exact_control,620,23,643,1,,[],chatcmpl-EOZLI6c6Byc7CjYAq6xl0lyKfoIUc,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T02:07:15.459541+00:00,2026-09-16T02:07:16.375791+00:00,0.916,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: SEEK_EVIDENCE",67
292,2334,C3,gpt,gpt-4.1-mini,23455575,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1015,300,no_numeric_mapping_exact_control,493,21,514,1,,[],chatcmpl-EOZLbXMSPYlGuwq1nJjMXGLUKWN9j,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T02:07:34.995482+00:00,2026-09-16T02:07:36.039020+00:00,1.044,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
293,2341,C3,gpt,gpt-4.1-mini,24519615,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1591,300,no_numeric_mapping_exact_control,593,20,613,1,,[],chatcmpl-EOZLlHDhNQL4bkIgiIPAZ9ppZihsU,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T02:07:44.141199+00:00,2026-09-16T02:07:44.741305+00:00,0.6,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
294,2346,C3,gpt,gpt-4.1-mini,23337545,SUPPORTED,INCONCLUSIVE,0.3,SEEK_EVIDENCE,full,clean,0,full,881,300,no_numeric_mapping_exact_control,462,23,485,1,,[],chatcmpl-EOZLr5yxfi74m6CHT9tXWxe4SsSAD,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:07:50.893350+00:00,2026-09-16T02:07:51.806423+00:00,0.913,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: SEEK_EVIDENCE",67
295,2353,C3,gpt,gpt-4.1-mini,18158048,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1224,300,no_numeric_mapping_exact_control,515,20,535,1,,[],chatcmpl-EOZM0PRnbjpuax2W3hIxpzkCOXR6D,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:07:59.493459+00:00,2026-09-16T02:08:00.248460+00:00,0.755,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
296,2366,C3,gpt,gpt-4.1-mini,16778275,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1156,300,no_numeric_mapping_exact_control,541,20,561,1,,[],chatcmpl-EOZMFlBowiXWdhFkGlkHGNEgdSnVt,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T02:08:14.960097+00:00,2026-09-16T02:08:15.564658+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
297,2373,C3,gpt,gpt-4.1-mini,24739448,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1502,300,no_numeric_mapping_exact_control,639,21,660,1,,[],chatcmpl-EOZMOp2eX6d0XZd3G4uJAHgQUtee5,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:08:23.046408+00:00,2026-09-16T02:08:23.849813+00:00,0.803,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
298,2378,C3,gpt,gpt-4.1-mini,26859535,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1571,300,no_numeric_mapping_exact_control,626,20,646,1,,[],chatcmpl-EOZMUoHQ8Y9ggFsAvO1fQXa1A9Nd2,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T02:08:29.402512+00:00,2026-09-16T02:08:30.181852+00:00,0.779,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
299,2385,C3,gpt,gpt-4.1-mini,26852225,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1600,300,no_numeric_mapping_exact_control,572,20,592,1,,[],chatcmpl-EOZMdtKbRki6bOKeFiKc4PV10Agju,gpt-4.1-mini-2025-04-14,fp_1677d11c7c,2026-09-16T02:08:38.924845+00:00,2026-09-16T02:08:39.616859+00:00,0.692,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
300,2398,C3,gpt,gpt-4.1-mini,27858166,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,990,300,no_numeric_mapping_exact_control,534,20,554,1,,[],chatcmpl-EOZMunbH8RRlBCaHNgVgy5iQp7xWQ,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:08:55.510508+00:00,2026-09-16T02:08:56.115435+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
301,2405,C3,gpt,gpt-4.1-mini,21342862,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1090,300,no_numeric_mapping_exact_control,568,20,588,1,,[],chatcmpl-EOZN3yChGQL0YEOtU4UNTVQk1cjvQ,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T02:09:04.415212+00:00,2026-09-16T02:09:05.024265+00:00,0.609,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
302,2410,C3,gpt,gpt-4.1-mini,25787073,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1287,300,no_numeric_mapping_exact_control,557,21,578,1,,[],chatcmpl-EOZNADgNeimcss5hCEb2VUh0l6glN,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T02:09:11.198920+00:00,2026-09-16T02:09:12.090684+00:00,0.892,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
303,2417,C3,gpt,gpt-4.1-mini,15477551,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,792,300,no_numeric_mapping_exact_control,462,20,482,1,,[],chatcmpl-EOZNJ9bMrbl6ucjJqVfBIVRQAhQNv,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T02:09:20.601511+00:00,2026-09-16T02:09:21.202631+00:00,0.601,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
304,2430,C3,gpt,gpt-4.1-mini,24977765,SUPPORTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,full,1794,300,no_numeric_mapping_exact_control,669,22,691,1,,[],chatcmpl-EOZNYow3vet4zssoOisciNezZt3rP,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T02:09:35.656630+00:00,2026-09-16T02:09:36.257939+00:00,0.601,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
305,2437,C3,gpt,gpt-4.1-mini,18065862,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1045,300,no_numeric_mapping_exact_control,468,20,488,1,,[],chatcmpl-EOZNho6DzYwuQnsVp3qIXA1ZEfBNk,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:09:44.792162+00:00,2026-09-16T02:09:45.371470+00:00,0.579,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
306,2442,C3,gpt,gpt-4.1-mini,28407529,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1363,300,no_numeric_mapping_exact_control,626,20,646,1,,[],chatcmpl-EOZNmzmbNKq6VrSPg4VmlLr9RvhL9,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T02:09:49.999826+00:00,2026-09-16T02:09:50.557506+00:00,0.558,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
307,2449,C3,gpt,gpt-4.1-mini,21569408,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1985,300,no_numeric_mapping_exact_control,603,21,624,1,,[],chatcmpl-EOZNuTGG9Z5u5zyoRKPTaxtXMzaZs,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:09:57.974216+00:00,2026-09-16T02:09:58.582818+00:00,0.609,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
308,2462,C3,gpt,gpt-4.1-mini,24172579,SUPPORTED,INCONCLUSIVE,0.2,COMMIT,full,clean,0,full,1444,300,no_numeric_mapping_exact_control,640,21,661,1,,[],chatcmpl-EOZO8y4mqIB9HGITVwSygr7HpoxZQ,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:10:12.009768+00:00,2026-09-16T02:10:12.608472+00:00,0.599,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",60
309,2469,C3,gpt,gpt-4.1-mini,17914515,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1137,300,no_numeric_mapping_exact_control,548,20,568,1,,[],chatcmpl-EOZOGfiKCLM6kMm6ejiG6GjgsXnXp,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:10:19.785852+00:00,2026-09-16T02:10:20.392836+00:00,0.607,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
310,2474,C3,gpt,gpt-4.1-mini,20828836,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1716,300,no_numeric_mapping_exact_control,702,20,722,1,,[],chatcmpl-EOZONTDYcO1ewAeqoAFd1CwwnnBFH,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:10:26.135120+00:00,2026-09-16T02:10:26.752028+00:00,0.617,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
311,2481,C3,gpt,gpt-4.1-mini,22954812,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1174,300,no_numeric_mapping_exact_control,546,20,566,1,,[],chatcmpl-EOZOXMTlJ8AYSoE1wJ7dzuYA88bo3,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T02:10:36.370019+00:00,2026-09-16T02:10:37.083049+00:00,0.713,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
312,2494,C3,gpt,gpt-4.1-mini,18399830,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1500,300,no_numeric_mapping_exact_control,717,20,737,1,,[],chatcmpl-EOZOmKKTv86uoFxa6zManvstIWxpe,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:10:51.230454+00:00,2026-09-16T02:10:52.110089+00:00,0.88,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
313,2501,C3,gpt,gpt-4.1-mini,19643525,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1047,300,no_numeric_mapping_exact_control,482,21,503,1,,[],chatcmpl-EOZOvvSQoLK30yZNQJjeiFmeQyfv4,gpt-4.1-mini-2025-04-14,fp_77a162052f,2026-09-16T02:11:00.331590+00:00,2026-09-16T02:11:00.943666+00:00,0.612,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
314,2506,C3,gpt,gpt-4.1-mini,15962678,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1181,300,no_numeric_mapping_exact_control,532,20,552,1,,[],chatcmpl-EOZP0HRI2CzRF59keaRKjO7AxYH8i,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:11:05.964047+00:00,2026-09-16T02:11:06.676733+00:00,0.713,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
315,2513,C3,gpt,gpt-4.1-mini,19142546,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1464,300,no_numeric_mapping_exact_control,589,21,610,1,,[],chatcmpl-EOZP9faeTCEOyHTNjnpckxHzTLDw9,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T02:11:14.567612+00:00,2026-09-16T02:11:15.381107+00:00,0.814,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
316,2526,C3,gpt,gpt-4.1-mini,27818079,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1235,300,no_numeric_mapping_exact_control,529,20,549,1,,[],chatcmpl-EOZPPcdbB2y9SLbc3Y47wLQJ9b2pk,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T02:11:30.344569+00:00,2026-09-16T02:11:30.857311+00:00,0.513,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
317,2533,C3,gpt,gpt-4.1-mini,25007420,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1275,300,no_numeric_mapping_exact_control,547,20,567,1,,[],chatcmpl-EOZPW18sSr2Av99X4G4hS2yim7yKA,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T02:11:37.711465+00:00,2026-09-16T02:11:38.422362+00:00,0.711,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
318,2538,C3,gpt,gpt-4.1-mini,19468282,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1649,300,no_numeric_mapping_exact_control,710,20,730,1,,[],chatcmpl-EOZPlhTOabE4O59JiN79gZ5m1aIVU,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T02:11:52.725991+00:00,2026-09-16T02:11:53.471084+00:00,0.745,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
319,2545,C3,gpt,gpt-4.1-mini,23860049,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1184,300,no_numeric_mapping_exact_control,529,20,549,1,,[],chatcmpl-EOZPu15c4wMscwC27Ozc8v9XQ69aT,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:12:01.984935+00:00,2026-09-16T02:12:02.587610+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
320,2558,C3,gpt,gpt-4.1-mini,26222664,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1561,300,no_numeric_mapping_exact_control,596,20,616,1,,[],chatcmpl-EOZQDFz8N29O86Fx0bc5E74LwqMLu,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T02:12:20.624004+00:00,2026-09-16T02:12:21.222632+00:00,0.599,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
321,2565,C3,gpt,gpt-4.1-mini,26215326,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1372,300,no_numeric_mapping_exact_control,607,20,627,1,,[],chatcmpl-EOZQQW7D2VvFRFz5N7B1bQDIgKBmF,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:12:33.116904+00:00,2026-09-16T02:12:33.823063+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
322,2570,C3,gpt,gpt-4.1-mini,16956164,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1357,300,no_numeric_mapping_exact_control,528,20,548,1,,[],chatcmpl-EOZQX3UALb6061TiRWS9lUZroJvru,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:12:39.978244+00:00,2026-09-16T02:12:40.738426+00:00,0.76,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
323,2577,C3,gpt,gpt-4.1-mini,25859857,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1404,300,no_numeric_mapping_exact_control,573,20,593,1,,[],chatcmpl-EOZQhWMWaPQ8wUe8O45SMAjJzSxUt,gpt-4.1-mini-2025-04-14,fp_41b7e497f3,2026-09-16T02:12:50.109965+00:00,2026-09-16T02:12:50.919745+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
324,2590,C3,gpt,gpt-4.1-mini,12145243,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1360,300,no_numeric_mapping_exact_control,563,20,583,1,,[],chatcmpl-EOZQyI46nNZqckWw90F3VPyzMiCmh,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T02:13:07.628032+00:00,2026-09-16T02:13:08.224306+00:00,0.596,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
325,2597,C3,gpt,gpt-4.1-mini,20602101,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1150,300,no_numeric_mapping_exact_control,537,21,558,1,,[],chatcmpl-EOZR8P1rTcO6SkXFmpQcsOA96UDU6,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:13:18.063424+00:00,2026-09-16T02:13:18.569653+00:00,0.506,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
326,2602,C3,gpt,gpt-4.1-mini,10757151,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1433,300,no_numeric_mapping_exact_control,683,21,704,1,,[],chatcmpl-EOZRIj74euILBeQYCXcSUyLW3x1aZ,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T02:13:27.596185+00:00,2026-09-16T02:13:28.196323+00:00,0.6,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
327,2609,C3,gpt,gpt-4.1-mini,15141797,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1597,300,no_numeric_mapping_exact_control,641,21,662,1,,[],chatcmpl-EOZRSAyLFhRrq68n9WLfmpG6MqnyL,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:13:37.739722+00:00,2026-09-16T02:13:38.331606+00:00,0.592,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
328,2622,C3,gpt,gpt-4.1-mini,23283159,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1687,300,no_numeric_mapping_exact_control,717,20,737,1,,[],chatcmpl-EOZRjK9Vam4fu1dpkoN7F9GY1K4Ct,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T02:13:54.707123+00:00,2026-09-16T02:13:55.562600+00:00,0.856,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
329,2629,C3,gpt,gpt-4.1-mini,19156007,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1287,300,no_numeric_mapping_exact_control,582,20,602,1,,[],chatcmpl-EOZRvYuOj6h8XP1imN9tmMGfW8RX8,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T02:14:06.404271+00:00,2026-09-16T02:14:07.007391+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
330,2634,C3,gpt,gpt-4.1-mini,25311479,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1326,300,no_numeric_mapping_exact_control,596,20,616,1,,[],chatcmpl-EOZS1DIjpxWheTXb7JpZwoxfQivcT,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:14:12.855297+00:00,2026-09-16T02:14:13.454569+00:00,0.599,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
331,2641,C3,gpt,gpt-4.1-mini,26601554,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,885,300,no_numeric_mapping_exact_control,488,20,508,1,,[],chatcmpl-EOZSDDCnzvRm7cUsz02N6YWwAKmNE,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T02:14:24.938861+00:00,2026-09-16T02:14:25.640974+00:00,0.702,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
332,2654,C3,gpt,gpt-4.1-mini,16253970,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1165,300,no_numeric_mapping_exact_control,527,20,547,1,,[],chatcmpl-EOZSaSFVoY2smPgxMR9aW0nBGhSft,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T02:14:47.969834+00:00,2026-09-16T02:14:48.578373+00:00,0.609,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
333,2661,C3,gpt,gpt-4.1-mini,20354380,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1450,300,no_numeric_mapping_exact_control,571,20,591,1,,[],chatcmpl-EOZSmN8SC9pbVimxmqNq0CkTww0lo,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:14:59.640300+00:00,2026-09-16T02:15:00.254428+00:00,0.614,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
334,2666,C3,gpt,gpt-4.1-mini,25571931,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1429,300,no_numeric_mapping_exact_control,572,20,592,1,,[],chatcmpl-EOZStwUwI4y8qQRvvdoCgCx0W1VQY,gpt-4.1-mini-2025-04-14,fp_0f45d14ea7,2026-09-16T02:15:06.717528+00:00,2026-09-16T02:15:07.421050+00:00,0.704,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
335,2673,C3,gpt,gpt-4.1-mini,21645374,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1693,300,no_numeric_mapping_exact_control,645,20,665,1,,[],chatcmpl-EOZT7oGxMNIF1CBHbGAaqYG6M9v0w,gpt-4.1-mini-2025-04-14,fp_d947bed196,2026-09-16T02:15:20.840018+00:00,2026-09-16T02:15:21.655015+00:00,0.815,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
336,2686,C3,gpt,gpt-4.1-mini,18594195,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1336,300,no_numeric_mapping_exact_control,525,20,545,1,,[],chatcmpl-EOZTP2H19vxngy0xefXZdWbJWE4pT,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T02:15:38.707115+00:00,2026-09-16T02:15:39.297020+00:00,0.59,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
337,2693,C3,gpt,gpt-4.1-mini,9363529,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1433,300,no_numeric_mapping_exact_control,641,20,661,1,,[],chatcmpl-EOZTfJluZNrVdmCqMuKIciLVCL5zL,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T02:15:54.431521+00:00,2026-09-16T02:15:55.043344+00:00,0.612,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
338,2698,C3,gpt,gpt-4.1-mini,17565137,SUPPORTED,INCONCLUSIVE,0.2,COMMIT,full,clean,0,full,1475,300,no_numeric_mapping_exact_control,654,21,675,1,,[],chatcmpl-EOZTm5oky33GCCEWQAa14eyYA4V0D,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:16:01.286615+00:00,2026-09-16T02:16:02.002619+00:00,0.716,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",60
339,2705,C3,gpt,gpt-4.1-mini,17403428,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1647,300,no_numeric_mapping_exact_control,660,21,681,1,,[],chatcmpl-EOZTwZTLKo54b6PV5qLcExe05NDA8,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T02:16:11.302587+00:00,2026-09-16T02:16:11.834911+00:00,0.532,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
340,2718,C3,gpt,gpt-4.1-mini,15223779,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1389,300,no_numeric_mapping_exact_control,584,20,604,1,,[],chatcmpl-EOZUGatZYUGnHebhQ3h9lHCkyVSRL,gpt-4.1-mini-2025-04-14,fp_1677d11c7c,2026-09-16T02:16:31.172530+00:00,2026-09-16T02:16:32.006743+00:00,0.834,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
341,2725,C3,gpt,gpt-4.1-mini,26820719,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1521,300,no_numeric_mapping_exact_control,649,20,669,1,,[],chatcmpl-EOZUTc4E1Z6EqrRmVuKI3j5VHAtm2,gpt-4.1-mini-2025-04-14,fp_9ab5ecfee8,2026-09-16T02:16:44.811743+00:00,2026-09-16T02:16:45.830707+00:00,1.019,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
342,2730,C3,gpt,gpt-4.1-mini,23414523,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1326,300,no_numeric_mapping_exact_control,520,21,541,1,,[],chatcmpl-EOZUckJeJJPP7Hgqap5d7JYwvfYVC,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:16:53.421741+00:00,2026-09-16T02:16:54.225924+00:00,0.804,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
343,2737,C3,gpt,gpt-4.1-mini,20121683,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1241,300,no_numeric_mapping_exact_control,495,20,515,1,,[],chatcmpl-EOZUm3jjparZvjFAlzvY2RUd55PUY,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T02:17:03.347725+00:00,2026-09-16T02:17:04.260125+00:00,0.912,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
