row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
159,1264,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19822586,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1460,300,no_numeric_mapping_exact_control,581,20,601,1,,[],p1T2jaa-fdNmn-a3bc30d79a222df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:45:15.718199+00:00,2026-09-16T01:45:18.686676+00:00,2.968,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
160,1279,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11034241,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1344,300,no_numeric_mapping_exact_control,609,20,629,1,,[],p1T2rHn-fdNmn-a3bc3164bd46db3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:45:38.346671+00:00,2026-09-16T01:45:39.390149+00:00,1.044,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
161,1284,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18274917,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1136,300,no_numeric_mapping_exact_control,545,21,566,1,,[],p1T2tRz-fdNmn-a3bc3191ad53f429,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:45:45.517044+00:00,2026-09-16T01:45:46.468102+00:00,0.951,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
162,1291,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28196511,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1783,300,no_numeric_mapping_exact_control,648,20,668,1,,[],p1T2vz6-fdNmn-a3bc31c77d56a261,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:45:54.118901+00:00,2026-09-16T01:45:54.981496+00:00,0.863,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
163,1296,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16772913,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,full,1446,300,no_numeric_mapping_exact_control,688,20,708,1,,[],p1T2yPe-4YNCb4-a3bc31fa2ae03282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:46:02.206018+00:00,2026-09-16T01:46:03.330666+00:00,1.125,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
164,1311,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19575104,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,945,300,no_numeric_mapping_exact_control,504,20,524,1,,[],p1T35Mb-fdNmn-a3bc32777dcbdb3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:46:22.274025+00:00,2026-09-16T01:46:23.650830+00:00,1.377,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
165,1316,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23568387,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1494,300,no_numeric_mapping_exact_control,640,24,664,1,,[],p1T37Lr-fdNmn-a3bc32a14ce9efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:46:28.940952+00:00,2026-09-16T01:46:31.695181+00:00,2.754,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
166,1323,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21164063,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1565,300,no_numeric_mapping_exact_control,647,20,667,1,,[],p1T3Ane-fdNmn-a3bc32e9887f92ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:46:40.512422+00:00,2026-09-16T01:46:42.244940+00:00,1.733,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
167,1328,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12595848,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1933,300,no_numeric_mapping_exact_control,766,20,786,1,,[],p1T3CxP-4YNCb4-a3bc3317387e28bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:46:47.774853+00:00,2026-09-16T01:46:48.591128+00:00,0.816,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
168,1343,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22411435,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1306,300,no_numeric_mapping_exact_control,665,20,685,1,,[],p1T3HqY-fdNmn-a3bc337ddb49aa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:04.266505+00:00,2026-09-16T01:47:05.181594+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
169,1348,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15939071,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,990,300,no_numeric_mapping_exact_control,519,20,539,1,,[],p1T3KRd-4YNCb4-a3bc339f5fb331ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:09.607193+00:00,2026-09-16T01:47:12.759088+00:00,3.152,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
170,1355,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24139705,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1121,300,no_numeric_mapping_exact_control,678,24,702,1,,[],p1T3NUU-fdNmn-a3bc33df2e09e09b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:19.829415+00:00,2026-09-16T01:47:21.204274+00:00,1.375,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
171,1360,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26085176,SUPPORTED,REFUTED,0.1,COMMIT,full,clean,0,full,1315,300,no_numeric_mapping_exact_control,665,21,686,1,,[],p1T3QiR-fdNmn-a3bc340e7a9f0026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:27.408118+00:00,2026-09-16T01:47:28.221437+00:00,0.813,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
172,1375,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18086459,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1219,300,no_numeric_mapping_exact_control,563,20,583,1,,[],p1T3Wb9-4YNCb4-a3bc348a2bef0aa4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:47.172230+00:00,2026-09-16T01:47:48.189418+00:00,1.017,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
173,1380,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19694846,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,full,1109,300,no_numeric_mapping_exact_control,518,21,539,1,,[],p1T3Yf1-4YNCb4-a3bc34b59f8aa28b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:47:54.135351+00:00,2026-09-16T01:47:55.561512+00:00,1.426,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
174,1387,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22513023,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,991,300,no_numeric_mapping_exact_control,470,21,491,1,,[],p1T3b4s-4YNCb4-a3bc34e85fd85e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:02.222978+00:00,2026-09-16T01:48:03.140245+00:00,0.917,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
175,1392,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16465002,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1102,300,no_numeric_mapping_exact_control,635,20,655,1,,[],p1T3d9B-fdNmn-a3bc3513cb6e4e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:09.185882+00:00,2026-09-16T01:48:10.512632+00:00,1.327,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
176,1407,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21256734,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1070,300,no_numeric_mapping_exact_control,503,21,524,1,,[],p1T3j2J-fdNmn-a3bc358f5d7e5b53,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:28.955067+00:00,2026-09-16T01:48:29.746619+00:00,0.792,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
177,1412,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9602458,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,736,300,no_numeric_mapping_exact_control,468,24,492,1,,[],p1T3kjv-4YNCb4-a3bc35b3be9a0fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:34.789679+00:00,2026-09-16T01:48:36.317120+00:00,1.527,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
178,1419,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11888773,REFUTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1248,300,no_numeric_mapping_exact_control,615,24,639,1,,[],p1T3ojH-4YNCb4-a3bc35f29f495895,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:44.839372+00:00,2026-09-16T01:48:45.738738+00:00,0.899,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
179,1424,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26304701,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1443,300,no_numeric_mapping_exact_control,596,20,616,1,,[],p1T3qM1-4YNCb4-a3bc36147a3ca2ba,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:48:50.253806+00:00,2026-09-16T01:48:51.164455+00:00,0.911,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
180,1439,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20497880,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1100,300,no_numeric_mapping_exact_control,534,24,558,1,,[],p1T3vPw-4YNCb4-a3bc367ead2931ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:07.247313+00:00,2026-09-16T01:49:08.161698+00:00,0.915,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
181,1444,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17483607,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,955,300,no_numeric_mapping_exact_control,534,20,554,1,,[],p1T3x2a-4YNCb4-a3bc36a10942a273,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:12.773048+00:00,2026-09-16T01:49:13.534409+00:00,0.761,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
182,1451,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18619710,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1544,300,no_numeric_mapping_exact_control,603,24,627,1,,[],p1T3zKB-4YNCb4-a3bc36d11dd7a2b7,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:20.454385+00:00,2026-09-16T01:49:21.477478+00:00,1.023,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
183,1456,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19852337,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,full,1227,300,no_numeric_mapping_exact_control,603,20,623,1,,[],p1T41vT-4YNCb4-a3bc36f2e8632bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:25.862613+00:00,2026-09-16T01:49:26.901268+00:00,1.039,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
184,1471,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26419377,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1197,300,no_numeric_mapping_exact_control,570,20,590,1,,[],p1T4728-4YNCb4-a3bc375e1f42a315,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:42.981241+00:00,2026-09-16T01:49:43.800859+00:00,0.82,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
185,1476,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11500608,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1129,300,no_numeric_mapping_exact_control,566,21,587,1,,[],p1T48y2-fdNmn-a3bc3786bf5553f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:49.536056+00:00,2026-09-16T01:49:50.628166+00:00,1.092,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
186,1483,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19299238,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1565,300,no_numeric_mapping_exact_control,654,20,674,1,,[],p1T4BWD-fdNmn-a3bc37bc184a31ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:49:58.040615+00:00,2026-09-16T01:49:58.851204+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
187,1488,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25371231,INCONCLUSIVE,SUPPORTED,0.2,SEEK_EVIDENCE,full,clean,0,full,739,300,no_numeric_mapping_exact_control,473,23,496,1,,[],p1T4D5q-fdNmn-a3bc37dd58e1a281,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:03.362311+00:00,2026-09-16T01:50:04.386815+00:00,1.025,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",64
188,1503,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17595200,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1407,300,no_numeric_mapping_exact_control,556,24,580,1,,[],p1T4JWH-4YNCb4-a3bc384f9e86c6cd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:21.644757+00:00,2026-09-16T01:50:22.506858+00:00,0.862,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
189,1508,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11138995,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1448,300,no_numeric_mapping_exact_control,560,24,584,1,,[],p1T4L93-4YNCb4-a3bc3871dc51a254,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:27.125604+00:00,2026-09-16T01:50:28.547469+00:00,1.422,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
190,1515,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25756710,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1629,300,no_numeric_mapping_exact_control,697,20,717,1,,[],p1T4NTS-fdNmn-a3bc38a26ea846f9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:34.903711+00:00,2026-09-16T01:50:35.712390+00:00,0.809,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
191,1520,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24827404,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1229,300,no_numeric_mapping_exact_control,624,21,645,1,,[],p1T4Px6-fdNmn-a3bc38c1b82e83c2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:39.918665+00:00,2026-09-16T01:50:40.787782+00:00,0.869,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
192,1535,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17054994,REFUTED,REFUTED,0.05,COMMIT,full,clean,1,full,1007,300,no_numeric_mapping_exact_control,508,21,529,1,,[],p1T4VHL-4YNCb4-a3bc39322c5828bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:50:57.951794+00:00,2026-09-16T01:50:58.858406+00:00,0.907,"DECISION: REFUTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",56
193,1540,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21558951,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1395,300,no_numeric_mapping_exact_control,579,21,600,1,,[],p1T4X1S-4YNCb4-a3bc39566c1b2bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:03.674522+00:00,2026-09-16T01:51:04.595877+00:00,0.921,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
194,1547,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23899611,SUPPORTED,SUPPORTED,0.05,COMMIT,full,clean,1,full,1535,300,no_numeric_mapping_exact_control,678,20,698,1,,[],p1T4ZhA-fdNmn-a3bc398eac6bdb3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:12.693400+00:00,2026-09-16T01:51:13.604329+00:00,0.911,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",58
195,1552,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22617083,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1202,300,no_numeric_mapping_exact_control,535,20,555,1,,[],p1T4bNN-fdNmn-a3bc39b1ef905933,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:18.314591+00:00,2026-09-16T01:51:19.441382+00:00,1.127,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
196,1567,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21745056,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,919,300,no_numeric_mapping_exact_control,470,20,490,1,,[],p1T4gkS-fdNmn-a3bc3a23088cdf96,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:36.449328+00:00,2026-09-16T01:51:37.565217+00:00,1.116,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
197,1572,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26399179,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,545,300,no_numeric_mapping_exact_control,421,20,441,1,,[],p1T4ijS-4YNCb4-a3bc3a4ced98ef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:43.108988+00:00,2026-09-16T01:51:44.528179+00:00,1.419,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
198,1579,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26452334,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1302,300,no_numeric_mapping_exact_control,598,24,622,1,,[],p1T4mPF-fdNmn-a3bc3a846b132f84,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:52.009595+00:00,2026-09-16T01:51:53.231295+00:00,1.222,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
199,1584,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,20197761,INCONCLUSIVE,REFUTED,0.05,COMMIT,full,clean,0,full,1456,300,no_numeric_mapping_exact_control,638,21,659,1,,[],p1T4oAV-fdNmn-a3bc3aa999090fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:51:57.950782+00:00,2026-09-16T01:51:58.863575+00:00,0.913,"DECISION: REFUTED
ERROR_PROBABILITY: 0.05
ACTION: COMMIT",56
200,1599,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26449554,SUPPORTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,0,full,1391,300,no_numeric_mapping_exact_control,646,24,670,1,,[],p1T4tX9-4YNCb4-a3bc3b1abd65dd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:16.076041+00:00,2026-09-16T01:52:17.069238+00:00,0.993,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
201,1604,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28707539,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,825,300,no_numeric_mapping_exact_control,497,20,517,1,,[],p1T4vGU-fdNmn-a3bc3b3f4ea331ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:21.924253+00:00,2026-09-16T01:52:22.827308+00:00,0.903,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
202,1611,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16195477,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1170,300,no_numeric_mapping_exact_control,568,20,588,1,,[],p1T4xRk-fdNmn-a3bc3b6cae8b2df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:29.193538+00:00,2026-09-16T01:52:29.859565+00:00,0.666,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
203,1616,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19481382,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1787,300,no_numeric_mapping_exact_control,772,20,792,1,,[],p1T4z6P-4YNCb4-a3bc3b8fdee6dd26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:34.622607+00:00,2026-09-16T01:52:35.742401+00:00,1.12,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
204,1631,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22154448,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1247,300,no_numeric_mapping_exact_control,617,21,638,1,,[],p1T55gy-fdNmn-a3bc3c053e43efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:53.558282+00:00,2026-09-16T01:52:54.519913+00:00,0.962,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
205,1636,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21689015,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1379,300,no_numeric_mapping_exact_control,540,20,560,1,,[],p1T57Hv-fdNmn-a3bc3c26fb9992ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:52:58.980318+00:00,2026-09-16T01:52:59.789968+00:00,0.81,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
206,1643,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22350859,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1332,300,no_numeric_mapping_exact_control,534,20,554,1,,[],p1T5Atp-4YNCb4-a3bc3c72982cc6cd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:11.095015+00:00,2026-09-16T01:53:12.391777+00:00,1.297,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
207,1648,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19302863,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1313,300,no_numeric_mapping_exact_control,654,20,674,1,,[],p1T5CfN-fdNmn-a3bc3c97ff3e9507,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:17.058274+00:00,2026-09-16T01:53:18.127237+00:00,1.069,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
208,1663,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23412195,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1425,300,no_numeric_mapping_exact_control,649,20,669,1,,[],p1T5Hf9-4YNCb4-a3bc3d012dcf2544,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:33.904289+00:00,2026-09-16T01:53:34.792516+00:00,0.888,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
209,1668,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28056802,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1495,300,no_numeric_mapping_exact_control,735,20,755,1,,[],p1T5KLQ-4YNCb4-a3bc3d248a112bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:39.539561+00:00,2026-09-16T01:53:40.656298+00:00,1.117,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
210,1675,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9278754,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,867,300,no_numeric_mapping_exact_control,476,20,496,1,,[],p1T5Mj1-fdNmn-a3bc3d567b731801,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:47.518045+00:00,2026-09-16T01:53:48.435009+00:00,0.917,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
211,1680,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12380309,REFUTED,REFUTED,0.2,SEEK_EVIDENCE,full,clean,1,full,1258,300,no_numeric_mapping_exact_control,594,24,618,1,,[],p1T5PXs-4YNCb4-a3bc3d7cccbfa2b4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:53:53.664990+00:00,2026-09-16T01:53:54.783843+00:00,1.119,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",62
212,1695,C3,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22497340,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,741,300,no_numeric_mapping_exact_control,462,20,482,1,,[],p1T5Uwv-4YNCb4-a3bc3dee9f01f449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T01:54:11.889883+00:00,2026-09-16T01:54:12.822440+00:00,0.933,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
