row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
177,1411,C2,gpt,gpt-4.1-mini,9602458,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,736,300,explicit_numeric,471,21,492,1,,[],chatcmpl-EOZ3CnU0IEhlDLAYouXFLnDW8G1nH,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:48:33.872287+00:00,2026-09-16T01:48:34.476596+00:00,0.604,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
178,1416,C2,gpt,gpt-4.1-mini,11888773,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,full,1248,300,explicit_numeric,611,21,632,1,,[],chatcmpl-EOZ3K0YrrwRhdDGj3x7JzbCqVoHJi,gpt-4.1-mini-2025-04-14,fp_0f45d14ea7,2026-09-16T01:48:41.647941+00:00,2026-09-16T01:48:42.257571+00:00,0.61,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
179,1431,C2,gpt,gpt-4.1-mini,26304701,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,full,1443,300,explicit_numeric,598,20,618,1,,[],chatcmpl-EOZ3aBF8bzBYOtKpInabpZSrXjpPk,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T01:48:58.140603+00:00,2026-09-16T01:48:58.743372+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
180,1436,C2,gpt,gpt-4.1-mini,20497880,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1100,300,explicit_numeric,528,21,549,1,,[],chatcmpl-EOZ3gxS0AE15vmjsvc0feSVxdWrTR,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T01:49:04.170120+00:00,2026-09-16T01:49:04.885413+00:00,0.715,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
181,1443,C2,gpt,gpt-4.1-mini,17483607,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,955,300,explicit_numeric,531,20,551,1,,[],chatcmpl-EOZ3odiGiJrldqq5gKzwgVN2vLhFX,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T01:49:11.761097+00:00,2026-09-16T01:49:12.463597+00:00,0.703,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
182,1448,C2,gpt,gpt-4.1-mini,18619710,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1544,300,explicit_numeric,601,20,621,1,,[],chatcmpl-EOZ3ufr3JrMELXLBkGbe53xoAWFYr,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:49:17.363283+00:00,2026-09-16T01:49:17.992242+00:00,0.629,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
183,1463,C2,gpt,gpt-4.1-mini,19852337,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1227,300,explicit_numeric,602,20,622,1,,[],chatcmpl-EOZ4B3gDCzk2cx8ImKnHWRKUp2kK2,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:49:34.593938+00:00,2026-09-16T01:49:35.210126+00:00,0.616,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
184,1468,C2,gpt,gpt-4.1-mini,26419377,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1197,300,explicit_numeric,572,20,592,1,,[],chatcmpl-EOZ4G7z1ELCEWDieVcgOwOk2P6Osy,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T01:49:40.015207+00:00,2026-09-16T01:49:40.550572+00:00,0.535,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
185,1475,C2,gpt,gpt-4.1-mini,11500608,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1129,300,explicit_numeric,567,21,588,1,,[],chatcmpl-EOZ4PsJJ4ciyq1Gwbfy32b3BzoFgF,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T01:49:48.512549+00:00,2026-09-16T01:49:49.226200+00:00,0.714,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
186,1480,C2,gpt,gpt-4.1-mini,19299238,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1565,300,explicit_numeric,645,20,665,1,,[],chatcmpl-EOZ4Vr8I2UZEymZWK86KNKlHpVcZ4,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T01:49:54.655313+00:00,2026-09-16T01:49:55.472089+00:00,0.821,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
187,1495,C2,gpt,gpt-4.1-mini,25371231,INCONCLUSIVE,INCONCLUSIVE,0.35,ABSTAIN,full,clean,1,full,739,300,explicit_numeric,475,22,497,1,,[],chatcmpl-EOZ4nFGcxEsniKtU1owEHzHKsyJ0T,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T01:50:12.281008+00:00,2026-09-16T01:50:13.192377+00:00,0.911,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
188,1500,C2,gpt,gpt-4.1-mini,17595200,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1407,300,explicit_numeric,559,21,580,1,,[],chatcmpl-EOZ4tlryS15wUcumS2ni6wKwFYwRx,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:50:18.310806+00:00,2026-09-16T01:50:19.125856+00:00,0.815,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
189,1507,C2,gpt,gpt-4.1-mini,11138995,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1448,300,explicit_numeric,564,21,585,1,,[],chatcmpl-EOZ51BveVdLpJweUTacc4vYEyfUbS,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T01:50:26.199334+00:00,2026-09-16T01:50:26.810499+00:00,0.611,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
190,1512,C2,gpt,gpt-4.1-mini,25756710,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1629,300,explicit_numeric,699,20,719,1,,[],chatcmpl-EOZ56gkGKjtfEDqeYClrZRcUtBBQf,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:50:31.882616+00:00,2026-09-16T01:50:32.442110+00:00,0.56,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
191,1527,C2,gpt,gpt-4.1-mini,24827404,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1229,300,explicit_numeric,628,21,649,1,,[],chatcmpl-EOZ5Ns88louV4bUQlHmIYBy2l0ukA,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T01:50:48.730337+00:00,2026-09-16T01:50:49.337898+00:00,0.608,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
192,1532,C2,gpt,gpt-4.1-mini,17054994,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1007,300,explicit_numeric,512,21,533,1,,[],chatcmpl-EOZ5TVbrB4O9dtahF6LAHTJMDiVGB,gpt-4.1-mini-2025-04-14,fp_50a4e41e04,2026-09-16T01:50:54.263096+00:00,2026-09-16T01:50:54.879845+00:00,0.617,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
193,1539,C2,gpt,gpt-4.1-mini,21558951,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1395,300,explicit_numeric,576,21,597,1,,[],chatcmpl-EOZ5bRPHdDuLl9Rh3az6tFDbIKoEM,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T01:51:02.657554+00:00,2026-09-16T01:51:03.363792+00:00,0.706,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
194,1544,C2,gpt,gpt-4.1-mini,23899611,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1535,300,explicit_numeric,673,20,693,1,,[],chatcmpl-EOZ5iy4lWBuvKjACrAJdk6sB5Ukvx,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T01:51:09.211591+00:00,2026-09-16T01:51:09.919909+00:00,0.708,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
195,1559,C2,gpt,gpt-4.1-mini,22617083,SUPPORTED,REFUTED,0.1,COMMIT,full,clean,0,full,1202,300,explicit_numeric,538,21,559,1,,[],chatcmpl-EOZ61HqCoSXIIIwkBrKMVHKvgzkTw,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T01:51:28.560443+00:00,2026-09-16T01:51:29.274753+00:00,0.714,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
196,1564,C2,gpt,gpt-4.1-mini,21745056,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,full,919,300,explicit_numeric,474,20,494,1,,[],chatcmpl-EOZ66lQEVNVVyzEWo55oAqoCGSMLm,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T01:51:33.477128+00:00,2026-09-16T01:51:34.187287+00:00,0.71,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
197,1571,C2,gpt,gpt-4.1-mini,26399179,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,full,545,300,explicit_numeric,422,22,444,1,,[],chatcmpl-EOZ6FsybUWwGgrfZdVQgYUZaZ0Kse,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:51:42.171354+00:00,2026-09-16T01:51:42.794466+00:00,0.623,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
198,1576,C2,gpt,gpt-4.1-mini,26452334,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1302,300,explicit_numeric,590,20,610,1,,[],chatcmpl-EOZ6LaqpFcwJ2apyeYIhQtVue1Dec,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:51:48.424162+00:00,2026-09-16T01:51:49.240838+00:00,0.817,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
199,1591,C2,gpt,gpt-4.1-mini,20197761,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,full,1456,300,explicit_numeric,629,21,650,1,,[],chatcmpl-EOZ6ddIPwulZk5z7ek8CHgKW01TUA,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T01:52:06.654970+00:00,2026-09-16T01:52:07.364409+00:00,0.709,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
200,1596,C2,gpt,gpt-4.1-mini,26449554,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1391,300,explicit_numeric,647,20,667,1,,[],chatcmpl-EOZ6jno4BHWPPczTuYszU7wF511JW,gpt-4.1-mini-2025-04-14,fp_41b7e497f3,2026-09-16T01:52:12.591870+00:00,2026-09-16T01:52:13.611491+00:00,1.02,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
201,1603,C2,gpt,gpt-4.1-mini,28707539,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,825,300,explicit_numeric,500,20,520,1,,[],chatcmpl-EOZ6rkySDy3GWSLtfYYjAA9lSA4fF,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:52:20.786709+00:00,2026-09-16T01:52:21.610323+00:00,0.824,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
202,1608,C2,gpt,gpt-4.1-mini,16195477,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1170,300,explicit_numeric,569,20,589,1,,[],chatcmpl-EOZ6wAZBeNFVrGu1pZxS9v4nXgBIO,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:52:26.121316+00:00,2026-09-16T01:52:26.720268+00:00,0.599,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
203,1623,C2,gpt,gpt-4.1-mini,19481382,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1787,300,explicit_numeric,774,20,794,1,,[],chatcmpl-EOZ7D2WF2tl4iPZsvaeqbcYoyUDtv,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T01:52:42.799993+00:00,2026-09-16T01:52:43.408842+00:00,0.609,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
204,1628,C2,gpt,gpt-4.1-mini,22154448,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1247,300,explicit_numeric,612,21,633,1,,[],chatcmpl-EOZ7LK0yx11rhbxWLBO4tNbb0ulaI,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T01:52:50.589478+00:00,2026-09-16T01:52:51.297868+00:00,0.708,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
205,1635,C2,gpt,gpt-4.1-mini,21689015,SUPPORTED,SUPPORTED,0.25,COMMIT,full,clean,1,full,1379,300,explicit_numeric,542,20,562,1,,[],chatcmpl-EOZ7SQSPBXwZ1v4mjxfeWw9O6fdkA,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T01:52:58.062994+00:00,2026-09-16T01:52:58.668022+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",58
206,1640,C2,gpt,gpt-4.1-mini,22350859,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,full,1332,300,explicit_numeric,533,22,555,1,,[],chatcmpl-EOZ7XCVCUZOjEQMJbZPeRLCw7kOEr,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:53:03.076137+00:00,2026-09-16T01:53:03.792613+00:00,0.716,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
207,1655,C2,gpt,gpt-4.1-mini,19302863,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,full,1313,300,explicit_numeric,653,20,673,1,,[],chatcmpl-EOZ7unGMXiDdsXBevQwPQROOiDcjV,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T01:53:25.405040+00:00,2026-09-16T01:53:26.008036+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
208,1660,C2,gpt,gpt-4.1-mini,23412195,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1425,300,explicit_numeric,652,20,672,1,,[],chatcmpl-EOZ7zQWMBGC0GIZxaUnHD5gJSD3q5,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:53:30.936453+00:00,2026-09-16T01:53:31.642630+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
209,1667,C2,gpt,gpt-4.1-mini,28056802,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,full,1495,300,explicit_numeric,729,20,749,1,,[],chatcmpl-EOZ87Fi6dtLZXiinQcVQNMq3J00eu,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:53:38.613037+00:00,2026-09-16T01:53:39.220852+00:00,0.608,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
210,1672,C2,gpt,gpt-4.1-mini,9278754,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,867,300,explicit_numeric,481,20,501,1,,[],chatcmpl-EOZ8D6PdhpHR7X3XDVXTmX1mxeOmy,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T01:53:44.549912+00:00,2026-09-16T01:53:45.056597+00:00,0.507,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
211,1687,C2,gpt,gpt-4.1-mini,12380309,REFUTED,INCONCLUSIVE,0.2,COMMIT,full,clean,0,full,1258,300,explicit_numeric,596,21,617,1,,[],chatcmpl-EOZ8VcqSNkulR8Qu33rhp0Frz1l61,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:54:02.206037+00:00,2026-09-16T01:54:03.084362+00:00,0.878,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",60
212,1692,C2,gpt,gpt-4.1-mini,22497340,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,741,300,explicit_numeric,459,20,479,1,,[],chatcmpl-EOZ8bT9sKmGwCBmo12eQvgT6gdh3c,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T01:54:08.513422+00:00,2026-09-16T01:54:09.291261+00:00,0.778,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
213,1699,C2,gpt,gpt-4.1-mini,22303473,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1776,300,explicit_numeric,667,21,688,1,,[],chatcmpl-EOZ8j7YUVy1HpMu3j0RN27tQO4pEM,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:54:16.908063+00:00,2026-09-16T01:54:17.488711+00:00,0.581,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
214,1704,C2,gpt,gpt-4.1-mini,22540518,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1325,300,explicit_numeric,630,20,650,1,,[],chatcmpl-EOZ8pASznewCmIGsxsvjStvT3wmg2,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T01:54:22.538172+00:00,2026-09-16T01:54:23.049160+00:00,0.511,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
215,1719,C2,gpt,gpt-4.1-mini,10375486,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1051,300,explicit_numeric,526,21,547,1,,[],chatcmpl-EOZ964O50vhqPGeubIpC8gdilHRFA,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:54:39.238897+00:00,2026-09-16T01:54:40.147837+00:00,0.909,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
216,1724,C2,gpt,gpt-4.1-mini,15151701,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1887,300,explicit_numeric,654,20,674,1,,[],chatcmpl-EOZ9C0cEtpXuqDIdazEr67UfSojb8,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:54:45.378618+00:00,2026-09-16T01:54:45.920935+00:00,0.542,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
217,1731,C2,gpt,gpt-4.1-mini,15369037,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1315,300,explicit_numeric,636,20,656,1,,[],chatcmpl-EOZ9JaI2eD8rYk0z5eFV1y4VDM1Tj,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:54:53.058262+00:00,2026-09-16T01:54:53.642366+00:00,0.584,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
218,1736,C2,gpt,gpt-4.1-mini,20608141,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1246,300,explicit_numeric,578,21,599,1,,[],chatcmpl-EOZ9Pw4mmhZOK2nVoSTJ2JZsQrh3F,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T01:54:58.384120+00:00,2026-09-16T01:54:59.093463+00:00,0.709,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
219,1751,C2,gpt,gpt-4.1-mini,22491528,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1060,300,explicit_numeric,496,20,516,1,,[],chatcmpl-EOZ9hpMf4c14VXLMz6MP0aY3NZV0A,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T01:55:16.606126+00:00,2026-09-16T01:55:17.146433+00:00,0.54,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
220,1756,C2,gpt,gpt-4.1-mini,7547656,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1135,300,explicit_numeric,599,21,620,1,,[],chatcmpl-EOZ9mo0wUQXRkVDViHuFoo8vVnOIc,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T01:55:21.624083+00:00,2026-09-16T01:55:22.239230+00:00,0.615,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
221,1763,C2,gpt,gpt-4.1-mini,18832500,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1596,300,explicit_numeric,611,20,631,1,,[],chatcmpl-EOZ9u36Pl2DCZhTFVh7Z1xqG5W5dO,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T01:55:30.124870+00:00,2026-09-16T01:55:30.737309+00:00,0.612,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
222,1768,C2,gpt,gpt-4.1-mini,17355582,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1291,300,explicit_numeric,543,20,563,1,,[],chatcmpl-EOZA0Kk6hbO6JVLih9tkAFhg1Q6oi,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:55:35.973409+00:00,2026-09-16T01:55:36.572267+00:00,0.599,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
223,1783,C2,gpt,gpt-4.1-mini,19575307,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,full,866,300,explicit_numeric,554,22,576,1,,[],chatcmpl-EOZAHPpjLrrnYkJpXlylB7vMPVmNv,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T01:55:53.073404+00:00,2026-09-16T01:55:53.775393+00:00,0.702,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
224,1788,C2,gpt,gpt-4.1-mini,21402341,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1545,300,explicit_numeric,653,20,673,1,,[],chatcmpl-EOZANyLEpABp6cX7SNw3kkE42ctdd,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T01:55:59.004112+00:00,2026-09-16T01:55:59.549422+00:00,0.545,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
225,1795,C2,gpt,gpt-4.1-mini,21593045,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1592,300,explicit_numeric,695,21,716,1,,[],chatcmpl-EOZAWRVmRaIcp3fxPQZaIG7MKU0fS,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:56:07.512496+00:00,2026-09-16T01:56:08.213069+00:00,0.701,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
226,1800,C2,gpt,gpt-4.1-mini,9488747,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1115,300,explicit_numeric,532,20,552,1,,[],chatcmpl-EOZAcbHZZysadIeBVUvLInbOfEUhM,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T01:56:13.745034+00:00,2026-09-16T01:56:14.458598+00:00,0.714,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
227,1815,C2,gpt,gpt-4.1-mini,11481172,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,558,300,explicit_numeric,415,20,435,1,,[],chatcmpl-EOZAvb8ebKejnNqSzPTGT8lHOxYRr,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T01:56:32.182869+00:00,2026-09-16T01:56:33.098692+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
228,1820,C2,gpt,gpt-4.1-mini,16510651,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,996,300,explicit_numeric,486,20,506,1,,[],chatcmpl-EOZB05u6F0bVpKVQLeyESsLb9zdgX,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T01:56:38.153527+00:00,2026-09-16T01:56:38.829277+00:00,0.676,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
229,1827,C2,gpt,gpt-4.1-mini,16498158,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1439,300,explicit_numeric,650,20,670,1,,[],chatcmpl-EOZB9V1XhYsKMwigjiUrqO1h3k0Hl,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:56:46.623041+00:00,2026-09-16T01:56:47.229186+00:00,0.606,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
230,1832,C2,gpt,gpt-4.1-mini,16678696,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1925,300,explicit_numeric,692,20,712,1,,[],chatcmpl-EOZBFfcr2vkzLUIipVVx4IptID9Fy,gpt-4.1-mini-2025-04-14,fp_7725bead7d,2026-09-16T01:56:52.153703+00:00,2026-09-16T01:56:52.861916+00:00,0.708,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
231,1847,C2,gpt,gpt-4.1-mini,10381996,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1659,300,explicit_numeric,636,20,656,1,,[],chatcmpl-EOZBWwFUykYSQ387McijgPpLZh7Kb,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T01:57:09.871710+00:00,2026-09-16T01:57:10.474860+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
232,1852,C2,gpt,gpt-4.1-mini,10456814,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1807,300,explicit_numeric,724,21,745,1,,[],chatcmpl-EOZBcCW3OCtuxrpjYwCCE2aL4d70t,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:57:15.290144+00:00,2026-09-16T01:57:16.102687+00:00,0.813,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
233,1859,C2,gpt,gpt-4.1-mini,10798511,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,full,733,300,explicit_numeric,468,21,489,1,,[],chatcmpl-EOZBl6A35szooGPxEzWiewg8pIT7Y,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T01:57:24.298223+00:00,2026-09-16T01:57:25.012542+00:00,0.714,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
