row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
138,1100,C0,gpt,gpt-4.1-mini,21214884,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,293,80,explicit_numeric,400,21,421,1,,[],chatcmpl-EOYwxf0B4kyAVzVybNkDVFRHsECBZ,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T01:42:06.152696+00:00,2026-09-16T01:42:06.786981+00:00,0.634,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
139,1107,C0,gpt,gpt-4.1-mini,10966943,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,955,80,explicit_numeric,503,21,524,1,,[],chatcmpl-EOYx5K5bLRiX8qBfHS9y1buz4fYYD,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T01:42:14.163912+00:00,2026-09-16T01:42:14.975206+00:00,0.811,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
140,1112,C0,gpt,gpt-4.1-mini,15597845,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,913,80,explicit_numeric,543,20,563,1,,[],chatcmpl-EOYxBHrohM0g4wP4Hl8vsNo5ClNaV,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T01:42:20.304860+00:00,2026-09-16T01:42:20.919881+00:00,0.615,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
141,1127,C0,gpt,gpt-4.1-mini,19054501,SUPPORTED,REFUTED,0.15,COMMIT,full,clean,0,short,1200,80,explicit_numeric,534,21,555,1,,[],chatcmpl-EOYxRbhzdVs0IDctILZLv2VflDpik,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:42:36.275882+00:00,2026-09-16T01:42:36.888315+00:00,0.612,"DECISION: REFUTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",56
142,1132,C0,gpt,gpt-4.1-mini,10605400,INCONCLUSIVE,INCONCLUSIVE,0.25,COMMIT,full,clean,1,short,1131,80,explicit_numeric,514,21,535,1,,[],chatcmpl-EOYxXI6qO6ezMIIVhVyPWopTwsTC9,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:42:42.220193+00:00,2026-09-16T01:42:42.930543+00:00,0.71,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
143,1139,C0,gpt,gpt-4.1-mini,10173769,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,562,22,584,1,,[],chatcmpl-EOYxe20pEkP2n0uB59xrZhLEZZBvb,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T01:42:49.992569+00:00,2026-09-16T01:42:50.611594+00:00,0.619,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
144,1144,C0,gpt,gpt-4.1-mini,22867778,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,80,explicit_numeric,519,20,539,1,,[],chatcmpl-EOYxkFrz5LDQDJiumJwEQyav5pReW,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T01:42:55.429997+00:00,2026-09-16T01:42:56.343937+00:00,0.914,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
145,1159,C0,gpt,gpt-4.1-mini,24516646,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,564,22,586,1,,[],chatcmpl-EOYy1rHs5xNV5wL2Md9d1ERJ5ZwT6,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T01:43:12.633659+00:00,2026-09-16T01:43:13.448328+00:00,0.815,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
146,1164,C0,gpt,gpt-4.1-mini,21726930,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,583,20,603,1,,[],chatcmpl-EOYy7lx7BPjFlNWcTjSItKcS2FVT8,gpt-4.1-mini-2025-04-14,fp_5077a5477e,2026-09-16T01:43:19.086262+00:00,2026-09-16T01:43:19.694184+00:00,0.608,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
147,1171,C0,gpt,gpt-4.1-mini,23002947,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,586,21,607,1,,[],chatcmpl-EOYyFBhaDE8Q0aGme3J7LSnoIKswL,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T01:43:26.970138+00:00,2026-09-16T01:43:27.681911+00:00,0.712,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
148,1176,C0,gpt,gpt-4.1-mini,18568290,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,578,20,598,1,,[],chatcmpl-EOYyLmKM6npnQ2arufmedY2qOaSBm,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T01:43:32.398491+00:00,2026-09-16T01:43:33.209344+00:00,0.811,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
149,1191,C0,gpt,gpt-4.1-mini,16713745,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,546,22,568,1,,[],chatcmpl-EOYydBqttA97ZkhApG1y00i4mHCI7,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T01:43:50.425971+00:00,2026-09-16T01:43:51.132185+00:00,0.706,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
150,1196,C0,gpt,gpt-4.1-mini,19520213,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1011,80,explicit_numeric,501,20,521,1,,[],chatcmpl-EOYyiiCF0kS9eRwIXjpMvdvYBXyUm,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:43:55.850612+00:00,2026-09-16T01:43:56.442457+00:00,0.592,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
151,1203,C0,gpt,gpt-4.1-mini,25168472,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1031,80,explicit_numeric,522,20,542,1,,[],chatcmpl-EOYyrOVOHqG7KaAK3azUBU4n1pBm1,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T01:44:04.242501+00:00,2026-09-16T01:44:04.835457+00:00,0.593,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
152,1208,C0,gpt,gpt-4.1-mini,17279467,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,short,1200,80,explicit_numeric,584,21,605,1,,[],chatcmpl-EOYyw9ZiEYN1nSfOT5huEKsjZTHwH,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:44:09.488384+00:00,2026-09-16T01:44:10.175945+00:00,0.688,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
153,1223,C0,gpt,gpt-4.1-mini,12626177,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,1122,80,explicit_numeric,542,20,562,1,,[],chatcmpl-EOYzDM8QQNni18RCiKoSM9i7MQoAX,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:44:26.415911+00:00,2026-09-16T01:44:26.909977+00:00,0.494,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
154,1228,C0,gpt,gpt-4.1-mini,25446909,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,600,20,620,1,,[],chatcmpl-EOYzIdhEaCty4BqdS5BMIVP4YhcY2,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T01:44:31.280680+00:00,2026-09-16T01:44:31.885535+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
155,1235,C0,gpt,gpt-4.1-mini,9745063,SUPPORTED,SUPPORTED,0.15,COMMIT,full,clean,1,short,1200,80,explicit_numeric,565,20,585,1,,[],chatcmpl-EOYzQHd63BAEtqFhXDkYcQpdf4Fwp,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T01:44:39.370096+00:00,2026-09-16T01:44:39.873485+00:00,0.503,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.15
ACTION: COMMIT",58
156,1240,C0,gpt,gpt-4.1-mini,21361755,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,565,22,587,1,,[],chatcmpl-EOYzVBjqBgoESCTQZQo2SYqvMifUM,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T01:44:44.279340+00:00,2026-09-16T01:44:44.890950+00:00,0.612,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
157,1255,C0,gpt,gpt-4.1-mini,11296674,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,311,80,explicit_numeric,364,20,384,1,,[],chatcmpl-EOYznubcBXlCTi0mf1D8o5hxJF6Xd,gpt-4.1-mini-2025-04-14,fp_852b24f473,2026-09-16T01:45:02.815871+00:00,2026-09-16T01:45:03.424904+00:00,0.609,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
158,1260,C0,gpt,gpt-4.1-mini,17682349,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1077,80,explicit_numeric,541,20,561,1,,[],chatcmpl-EOYzuFvEJrXn5HUlu4jurga2bCVq5,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:45:09.567858+00:00,2026-09-16T01:45:10.491583+00:00,0.924,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
159,1267,C0,gpt,gpt-4.1-mini,19822586,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,535,20,555,1,,[],chatcmpl-EOZ06uyZ32Rl034MAyTdjaP8rAjbL,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T01:45:21.967984+00:00,2026-09-16T01:45:22.575097+00:00,0.607,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
160,1272,C0,gpt,gpt-4.1-mini,11034241,INCONCLUSIVE,INCONCLUSIVE,0.35,ABSTAIN,full,clean,1,short,1200,80,explicit_numeric,568,22,590,1,,[],chatcmpl-EOZ0DGEYQxR6qk533XW8ayp8uGiyO,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T01:45:28.519313+00:00,2026-09-16T01:45:29.130658+00:00,0.611,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
161,1287,C0,gpt,gpt-4.1-mini,18274917,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1136,80,explicit_numeric,556,21,577,1,,[],chatcmpl-EOZ0YG4wIXkIxTXgwPAosiApJm6I3,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T01:45:49.507472+00:00,2026-09-16T01:45:50.120322+00:00,0.613,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
162,1292,C0,gpt,gpt-4.1-mini,28196511,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,80,explicit_numeric,548,20,568,1,,[],chatcmpl-EOZ0ecKDs9QA9oxSVbJeRGlYsL8tp,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:45:55.299282+00:00,2026-09-16T01:45:55.956257+00:00,0.657,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
163,1299,C0,gpt,gpt-4.1-mini,16772913,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,605,20,625,1,,[],chatcmpl-EOZ0oukwPCcZTIT3Zsbs8VWJvCgjT,gpt-4.1-mini-2025-04-14,fp_8c3b082e4e,2026-09-16T01:46:05.897857+00:00,2026-09-16T01:46:06.422757+00:00,0.525,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
164,1304,C0,gpt,gpt-4.1-mini,19575104,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,945,80,explicit_numeric,507,20,527,1,,[],chatcmpl-EOZ0vPSyjY1j97m4r7LAoIyFzZc2t,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T01:46:12.864083+00:00,2026-09-16T01:46:13.468898+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
165,1319,C0,gpt,gpt-4.1-mini,23568387,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,80,explicit_numeric,583,21,604,1,,[],chatcmpl-EOZ1IouJNACkHS75aWvPCOt4omWz8,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:46:35.794224+00:00,2026-09-16T01:46:36.612706+00:00,0.819,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
166,1324,C0,gpt,gpt-4.1-mini,21164063,REFUTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,80,explicit_numeric,555,21,576,1,,[],chatcmpl-EOZ1Pc6CS0laLcutEFKvmKWT8qROl,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T01:46:42.557193+00:00,2026-09-16T01:46:43.373235+00:00,0.816,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
167,1331,C0,gpt,gpt-4.1-mini,12595848,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,552,22,574,1,,[],chatcmpl-EOZ1XeeAM2DxjSdB9CJPkQvdhgy3j,gpt-4.1-mini-2025-04-14,fp_03a696da6b,2026-09-16T01:46:50.956864+00:00,2026-09-16T01:46:51.499849+00:00,0.543,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
168,1336,C0,gpt,gpt-4.1-mini,22411435,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,635,20,655,1,,[],chatcmpl-EOZ1dTAPYo66mZFtrriLcYjsfOWHE,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:46:56.189436+00:00,2026-09-16T01:46:56.887654+00:00,0.698,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
169,1351,C0,gpt,gpt-4.1-mini,15939071,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,990,80,explicit_numeric,521,20,541,1,,[],chatcmpl-EOZ1wtzummRQf54rmIj14RHNUo0ig,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T01:47:15.432426+00:00,2026-09-16T01:47:16.138461+00:00,0.706,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
170,1356,C0,gpt,gpt-4.1-mini,24139705,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1121,80,explicit_numeric,680,21,701,1,,[],chatcmpl-EOZ22bmxEzU7MLo4iLM2pECbvHgQB,gpt-4.1-mini-2025-04-14,fp_6e472412bd,2026-09-16T01:47:21.518721+00:00,2026-09-16T01:47:22.384867+00:00,0.866,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
171,1363,C0,gpt,gpt-4.1-mini,26085176,SUPPORTED,REFUTED,0.1,COMMIT,full,clean,0,short,1200,80,explicit_numeric,634,21,655,1,,[],chatcmpl-EOZ2B8eO6T9CdkYXLRdD2ScjOVK90,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T01:47:30.988149+00:00,2026-09-16T01:47:32.317631+00:00,1.33,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
172,1368,C0,gpt,gpt-4.1-mini,18086459,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,567,22,589,1,,[],chatcmpl-EOZ2IipI7iun9EO4CyLOqXw3AICkH,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T01:47:37.669739+00:00,2026-09-16T01:47:38.357394+00:00,0.688,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
173,1383,C0,gpt,gpt-4.1-mini,19694846,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,short,1109,80,explicit_numeric,519,21,540,1,,[],chatcmpl-EOZ2cVQdYC1mgDm698kfQ1E7hnyf2,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T01:47:58.032023+00:00,2026-09-16T01:47:58.740813+00:00,0.709,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
174,1388,C0,gpt,gpt-4.1-mini,22513023,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,991,80,explicit_numeric,475,21,496,1,,[],chatcmpl-EOZ2ipAutB98AOfM8GfqGEydgK4EF,gpt-4.1-mini-2025-04-14,fp_9462904437,2026-09-16T01:48:03.462084+00:00,2026-09-16T01:48:04.170314+00:00,0.708,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
175,1395,C0,gpt,gpt-4.1-mini,16465002,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1102,80,explicit_numeric,636,20,656,1,,[],chatcmpl-EOZ2sECZFuRZFIQKDDKKcehHgjwDw,gpt-4.1-mini-2025-04-14,fp_1677d11c7c,2026-09-16T01:48:13.183662+00:00,2026-09-16T01:48:13.891906+00:00,0.708,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
176,1400,C0,gpt,gpt-4.1-mini,21256734,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1070,80,explicit_numeric,508,21,529,1,,[],chatcmpl-EOZ2xhe87zLVWm68KHUDhSRK2lRrV,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T01:48:19.123822+00:00,2026-09-16T01:48:19.730683+00:00,0.607,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
177,1415,C0,gpt,gpt-4.1-mini,9602458,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,736,80,explicit_numeric,471,21,492,1,,[],chatcmpl-EOZ3JnSTRm6CKLGQ7dxxSnuEh09D1,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T01:48:40.621468+00:00,2026-09-16T01:48:41.337696+00:00,0.716,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
178,1420,C0,gpt,gpt-4.1-mini,11888773,REFUTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,586,22,608,1,,[],chatcmpl-EOZ3OfomvhrRDvQ9vmQ81lJosTBwb,gpt-4.1-mini-2025-04-14,fp_0f45d14ea7,2026-09-16T01:48:46.055225+00:00,2026-09-16T01:48:46.662154+00:00,0.607,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
179,1427,C0,gpt,gpt-4.1-mini,26304701,SUPPORTED,INCONCLUSIVE,0.25,COMMIT,full,clean,0,short,1200,80,explicit_numeric,546,21,567,1,,[],chatcmpl-EOZ3WHb5a3YhHl1i87TlyPCEl7HYY,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T01:48:53.535704+00:00,2026-09-16T01:48:54.116519+00:00,0.581,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.25
ACTION: COMMIT",61
180,1432,C0,gpt,gpt-4.1-mini,20497880,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1100,80,explicit_numeric,528,21,549,1,,[],chatcmpl-EOZ3cIZat22yIUhaynTPlLhYhxgIc,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T01:48:59.054205+00:00,2026-09-16T01:48:59.970259+00:00,0.916,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
181,1447,C0,gpt,gpt-4.1-mini,17483607,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,955,80,explicit_numeric,531,20,551,1,,[],chatcmpl-EOZ3tZVFfTuXmCPubO1EMVROgP0tB,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T01:49:16.265928+00:00,2026-09-16T01:49:17.046426+00:00,0.781,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
182,1452,C0,gpt,gpt-4.1-mini,18619710,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,short,1200,80,explicit_numeric,540,20,560,1,,[],chatcmpl-EOZ3yDtwwstHv8tObN8g36ArtSDwF,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T01:49:21.794538+00:00,2026-09-16T01:49:22.397658+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
183,1459,C0,gpt,gpt-4.1-mini,19852337,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,594,20,614,1,,[],chatcmpl-EOZ46Z5PLzK5jHbIAwyJiYgQH3cDD,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:49:29.770508+00:00,2026-09-16T01:49:30.385196+00:00,0.615,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
184,1464,C0,gpt,gpt-4.1-mini,26419377,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1197,80,explicit_numeric,572,20,592,1,,[],chatcmpl-EOZ4C5XyPBpQCj2Ekoi1seFPkgBRl,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T01:49:35.527078+00:00,2026-09-16T01:49:36.311694+00:00,0.785,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
185,1479,C0,gpt,gpt-4.1-mini,11500608,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1129,80,explicit_numeric,567,21,588,1,,[],chatcmpl-EOZ4URg7QlRW6z1KiA4A0Xec4rWyF,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T01:49:53.536524+00:00,2026-09-16T01:49:54.347912+00:00,0.811,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
186,1484,C0,gpt,gpt-4.1-mini,19299238,SUPPORTED,INCONCLUSIVE,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,566,22,588,1,,[],chatcmpl-EOZ4a71aYgNCR7JfaI32ozlGRLXG0,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T01:49:59.167870+00:00,2026-09-16T01:49:59.775694+00:00,0.608,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",61
187,1491,C0,gpt,gpt-4.1-mini,25371231,INCONCLUSIVE,INCONCLUSIVE,0.35,ABSTAIN,full,clean,1,short,739,80,explicit_numeric,475,22,497,1,,[],chatcmpl-EOZ4hWvBR69HIMdwIFImf3urOHJ1t,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T01:50:07.053896+00:00,2026-09-16T01:50:07.965650+00:00,0.912,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
188,1496,C0,gpt,gpt-4.1-mini,17595200,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,523,21,544,1,,[],chatcmpl-EOZ4oPmlQb5L0ggV60ekWML5SNUnz,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T01:50:13.501801+00:00,2026-09-16T01:50:14.313903+00:00,0.812,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
189,1511,C0,gpt,gpt-4.1-mini,11138995,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,524,21,545,1,,[],chatcmpl-EOZ55iqXT1RkRNqofHmS5h40ouAjC,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T01:50:31.019960+00:00,2026-09-16T01:50:31.570870+00:00,0.551,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
190,1516,C0,gpt,gpt-4.1-mini,25756710,SUPPORTED,INCONCLUSIVE,0.35,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,569,22,591,1,,[],chatcmpl-EOZ5AGhi87vTFpiuOsi4DUtxr6jdd,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T01:50:36.031029+00:00,2026-09-16T01:50:36.639230+00:00,0.608,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.35
ACTION: ABSTAIN",62
191,1523,C0,gpt,gpt-4.1-mini,24827404,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,622,21,643,1,,[],chatcmpl-EOZ5IPsj7QqimdDw9rcS7Of136UdB,gpt-4.1-mini-2025-04-14,fp_c57a5fbe5e,2026-09-16T01:50:43.404949+00:00,2026-09-16T01:50:44.010933+00:00,0.606,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
192,1528,C0,gpt,gpt-4.1-mini,17054994,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1007,80,explicit_numeric,512,21,533,1,,[],chatcmpl-EOZ5On6B1aCFg8qoTjfQaeddVex4n,gpt-4.1-mini-2025-04-14,fp_50a4e41e04,2026-09-16T01:50:49.654314+00:00,2026-09-16T01:50:50.257793+00:00,0.604,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
193,1543,C0,gpt,gpt-4.1-mini,21558951,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,546,21,567,1,,[],chatcmpl-EOZ5hBSdpckUNCKv6KzVoOlxF1hPJ,gpt-4.1-mini-2025-04-14,fp_c1b49dfdf6,2026-09-16T01:51:07.871880+00:00,2026-09-16T01:51:08.895876+00:00,1.024,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
194,1548,C0,gpt,gpt-4.1-mini,23899611,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,604,20,624,1,,[],chatcmpl-EOZ5mceXFLI7hPC77EyKN7UjKxGfi,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T01:51:13.919335+00:00,2026-09-16T01:51:14.733220+00:00,0.814,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
